Domain,LinkedIn Company URL,Twitter URL,Company Name,Last Funding Type,City,Description,Full Description,Category 1,Category 2,Category 3,Last Funded Date,CB Rank
https://www.talus.bio,https://www.linkedin.com/company/talus-bio,https://twitter.com/talusbio,Talus Bio,Seed,Seattle,Talus Bio is a drug discovery biotech company that develops drugs targeting undruggable transcription factors using AI.,"Talus Bio is a drug discovery biotech startup working on drug development for gene regulators. The company integrates functional proteomics, automated biology, and machine learning to target challenging cancer transcription factors. The MARMOT (Multiplexed Assays for the Rational Modulation Of Transcription Factors) platform, developed by the company, leverages AI, advanced proteomics, synthetic chemistry, and computational biology to design and analyze drugs, proteins, and genomics in a groundbreaking manner.",Artificial Intelligence (AI),Biotechnology,Health Care,2024-08-20,12689
https://www.lagunahealth.com,https://www.linkedin.com/company/66893616,https://twitter.com/laguna_health,Laguna Health,Series A,Tel Aviv,Conversational Intelligence for Care,"Increasing demands are stressing care managers more than ever before. Imagine if they had a super-powered assistant helping them respond to individuals’ needs with more efficiency and consistency. That’s Laguna Health.

Laguna’s AI combines conversational intelligence + clinical protocols—putting Conversational “Care” Intelligence to work for you. With real-time insights our customers deliver better care, faster, using their existing platforms and workflows. No integration is required.

It's not just theory: our published clinical research, partnerships with national health plans, and actuarially verified results speak for themselves.",Artificial Intelligence (AI),Health Care,Home Health Care,2023-05-16,12709
https://phonely.ai,https://www.linkedin.com/company/phonely-ai,https://x.com/phonely_ai,Phonely,Seed,San Francisco,"Phonely is an AI receptionist that answers calls in a friendly, human-like manner, enhancing the business communication.",Phonely is an AI receptionist that answers the phone like a person,Artificial Intelligence (AI),Information and Communications Technology (ICT),Software,2024-10-08,12714
https://getgc.ai/,https://www.linkedin.com/company/gc-ai/,,General Counsel AI,Series A,San Francisco,General Counsel AI is an artificial intelligence company that offers AI driven in-house legal counsel and advisory services.,,Advice,Artificial Intelligence (AI),Consulting,2024-12-01,12726
https://getflank.ai,https://www.linkedin.com/company/flank-ai/,,Flank,Seed,Berlin,AI Workforce for Enterprise Governance,"Flank is an AI-native agentic automation platform for expert teams. Deploy AI agents to your commercial teams. Instantly resolve requests. Unblock all of their bottlenecks, forever, and move at the speed you dream of.",Artificial Intelligence (AI),Information Technology,Legal,2022-01-14,12734
https://kinnu.xyz,https://www.linkedin.com/company/kinnulearning,,Kinnu,Seed,London,Kinnu is a learning engine that allows to explore new concepts and master any field of study.,"Kinnu is a learning engine that allows to explore new concepts and master any field of study. Kinnu allows to choose from an ever-expanding list of themes such as artificial intelligence, modern art, intermittent fasting, psychology, philosophy, history, and scientific breakthroughs.",Artificial Intelligence (AI),EdTech,Education,2023-07-05,12740
https://kili-technology.com/,https://www.linkedin.com/company/kili-technology/,https://twitter.com/kili_technology,Kili Technology,Series A,Paris,"Kili Technology enables large companies to transform their raw data into high-quality annotated data, ready for AI-driven projects.","Kili Technology enables large companies to transform their raw data into high-quality annotated data, ready for AI-driven projects.",Analytics,Artificial Intelligence (AI),Computer,2021-07-27,12757
https://www.deduce.com,https://www.linkedin.com/company/deducesecurity,https://twitter.com/DeduceSecurity,Deduce,Series B,Philadelphia,We give businesses the insights they need to protect themselves from the constantly changing identity-fraud threat landscape.,"Deduce protects businesses and their customers from unauthorized account access, data leakage, and identity fraud. We eliminate fraud in real-time using risk algorithms and behavioral analytics across the most comprehensive network of consumer identity data. This empowers any organization to harness the value of collective identity-based threat intelligence and cybersecurity.",Analytics,Artificial Intelligence (AI),Big Data,2023-09-13,12760
http://synthesis.ai/,https://www.linkedin.com/company/synthesis-ai/about/,https://twitter.com/synthesisai_,Synthesis AI,Venture,San Francisco,Synthesis AI provides a data generation platform for computer vision.,"Synthesis AI is a data generation platform for computer vision. Synthesis AI is pioneering synthetic data technology to build more capable AI.

The company was founded in 2019 and is headquartered in San Francisco, California.",Artificial Intelligence (AI),Computer Vision,Generative AI,2024-01-23,12769
http://www.discoverelement.com,https://www.linkedin.com/company/6989871/,https://twitter.com/discoverelement,Element,Series A,New York,Element develops and distributes mobile-based platforms for digital identity.,"Element develops and distributes mobile-based platforms for digital identity. As pioneers of mobile deep learning – and among the first in the field – we work with partners around the world to build more efficient and inclusive societies. Our current focus is on Asia and Africa, where over 1 billion people lack proper identification, and are often excluded from basic services that are essential to sustainable development. 

Element was co-founded by Yann LeCun, a founding father of the deep learning field and current head of Artificial Intelligence at Facebook. Our end-to-end solutions are being used to build global immunization platforms, enable connected diagnostics, provide a digital identity resource for healthcare providers, and empower access to financial services and digital payments, among others.",Artificial Intelligence (AI),Biometrics,Identity Management,2018-04-11,12773
https://www.landr.com,https://www.linkedin.com/company/mixgeni-us/,http://twitter.com/LANDR_music,LANDR,Series B,Montréal,"LANDR is a platform where music makers can create, master, and distribute their music","Founded in 2013, LANDR is a platform where music makers can create, master, and distribute their music. Powered by a passionate team of engineers, producers, and musicians, LANDR continues their groundbreaking work at the intersection of music and technology, combining the broadest set of tools and services in the industry under one platform to support both emerging and professional creators.",Audio,Content Creators,Generative AI,2022-03-01,12801
